,Restaurant ID,Restaurant Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
6806,310436,Pooja Take Away Kitchen,1,New Delhi,Safdarjung,77.19544631,28.56262917,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,0-500,2.7,Orange,Average,11,India
6807,5846,Red Chilli,1,New Delhi,Safdarjung,77.19480157,28.56721546,"North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),No,Yes,500-1000,3.0,Orange,Average,64,India
6808,309808,Saturn,1,New Delhi,Safdarjung,77.1941,28.561778,"Fast Food, North Indian",600,Indian Rupees(Rs.),No,Yes,500-1000,2.8,Orange,Average,9,India
6809,18432849,Smokey Flavours,1,New Delhi,Safdarjung,77.19396817,28.56178754,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,500-1000,3.3,Orange,Average,13,India
6810,7322,Subway,1,New Delhi,Safdarjung,77.20070411,28.56164445,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,500-1000,2.9,Orange,Average,188,India
6811,308219,Sugar Loft,1,New Delhi,Safdarjung,77.19585299,28.56573815,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,500-1000,3.4,Orange,Average,26,India
6812,18138427,Sugary Affairs,1,New Delhi,Safdarjung,77.19438482,28.56444427,"Bakery, Desserts",600,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,6,India
6813,18424971,The Baking Fusion,1,New Delhi,Safdarjung,77.19857084,28.56069268,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,8,India
6814,18456724,The Belly Giggles,1,New Delhi,Safdarjung,0.0,0.0,"Naga, Tibetan, Chinese, Bakery",600,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,4,India
6815,300281,The Chef Restaurant,1,New Delhi,Safdarjung,77.19402138,28.56172425,Chinese,400,Indian Rupees(Rs.),No,No,0-500,3.4,Orange,Average,63,India
6816,304187,Yo Tibet,1,New Delhi,Safdarjung,77.19378803,28.56092299,"Chinese, Tibetan, Fast Food",500,Indian Rupees(Rs.),No,No,500-1000,3.3,Orange,Average,150,India
6817,310942,Cafe Rock 'n' Rolla,1,New Delhi,Safdarjung,77.19603203,28.56171306,"Fast Food, American, Italian",600,Indian Rupees(Rs.),No,Yes,500-1000,3.6,Yellow,Good,103,India
6818,309475,Charcoal,1,New Delhi,Safdarjung,77.19611,28.559765,"European, North Indian",1300,Indian Rupees(Rs.),Yes,Yes,1000-2000,3.7,Yellow,Good,210,India
6819,306870,Chawla Chicken,1,New Delhi,Safdarjung,77.19439723,28.56729585,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,500-1000,3.5,Yellow,Good,40,India
6820,300283,Freedom Corner,1,New Delhi,Safdarjung,77.19365057,28.56078547,"Chinese, Tibetan",600,Indian Rupees(Rs.),No,Yes,500-1000,3.5,Yellow,Good,123,India
6821,18337779,Kori's,1,New Delhi,Safdarjung,77.19367238,28.5626823,"Cafe, Korean",600,Indian Rupees(Rs.),No,Yes,500-1000,3.6,Yellow,Good,110,India
6822,307464,Mizo Diner,1,New Delhi,Safdarjung,77.19262462,28.56199134,"North Indian, Tibetan",600,Indian Rupees(Rs.),No,No,500-1000,3.7,Yellow,Good,154,India
6823,1774,Rainbows,1,New Delhi,Safdarjung,77.1993312,28.5658584,"Fast Food, Desserts",400,Indian Rupees(Rs.),No,Yes,0-500,3.5,Yellow,Good,51,India
6824,7319,Rajinder Xpress,1,New Delhi,Safdarjung,77.19932243,28.5655974,"North Indian, Chinese, Mughlai",800,Indian Rupees(Rs.),No,No,500-1000,3.8,Yellow,Good,310,India
6825,3164,RDX,1,New Delhi,Safdarjung,77.1989719,28.5657345,"North Indian, Chinese, Mughlai",1000,Indian Rupees(Rs.),Yes,No,1000-2000,3.9,Yellow,Good,223,India
6826,18458306,Sumo Sushi,1,New Delhi,Safdarjung,77.192026,28.5598,Sushi,1000,Indian Rupees(Rs.),No,Yes,1000-2000,3.9,Yellow,Good,21,India
6827,312130,The Categorical Eat Pham,1,New Delhi,Safdarjung,77.1938467,28.56102723,North Eastern,600,Indian Rupees(Rs.),No,No,500-1000,3.7,Yellow,Good,94,India
6828,306581,The Hungry Monkey,1,New Delhi,Safdarjung,77.196097,28.5590068,"European, Italian",2300,Indian Rupees(Rs.),Yes,No,>2000,3.7,Yellow,Good,622,India
6829,18357527,Treat Up Cafe and Restaurant,1,New Delhi,Safdarjung,77.19541814,28.56274136,"Cafe, American, Continental, Nepalese",500,Indian Rupees(Rs.),No,No,500-1000,3.6,Yellow,Good,31,India
6830,18337920,Weird Time Food,1,New Delhi,Safdarjung,77.19384637,28.56078871,"Continental, Fast Food",600,Indian Rupees(Rs.),No,Yes,500-1000,3.6,Yellow,Good,49,India
6831,18416859,Amor Kitchen,1,New Delhi,Safdarjung,77.1990168,28.5604954,North Indian,400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
6832,18485984,CHA! WA!!,1,New Delhi,Safdarjung,0.0,0.0,"Fast Food, Beverages, Desserts",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6833,18393436,Chip N Dale,1,New Delhi,Safdarjung,77.19272362,28.56177812,"Continental, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
6834,310320,Chocolangels,1,New Delhi,Safdarjung,0.0,0.0,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,3,India
6835,18331664,Home Kitchen,1,New Delhi,Safdarjung,0.0,0.0,"North Indian, South Indian",350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6836,18291208,Laziz Foods,1,New Delhi,Safdarjung,0.0,0.0,"Mughlai, North Indian",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
6837,18285734,Mummy's Food Corner,1,New Delhi,Safdarjung,77.19272755,28.56144097,Assamese,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
6838,18334432,Riyaz Biryani Corner,1,New Delhi,Safdarjung,77.19942939,28.56039293,North Indian,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
6839,18416831,Safdarjung Club,1,New Delhi,Safdarjung,0.0,0.0,"Chinese, North Indian, Fast Food, Street Food",450,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6840,18496493,Starup Catering,1,New Delhi,Safdarjung,0.0,0.0,"Chinese, Mughlai, North Indian",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6841,18285204,The Chinese & Thai Restaurant,1,New Delhi,Safdarjung,77.19289754,28.56153078,"Chinese, Thai",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6842,628,Cafe Coffee Day,1,New Delhi,Safdarjung,77.1960071,28.5589086,Cafe,450,Indian Rupees(Rs.),No,No,0-500,2.4,Red,Poor,28,India
6843,305606,Zustt Yummy,1,New Delhi,Safdarjung,0.0,0.0,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,500-1000,2.3,Red,Poor,54,India
6844,18396054,Cafe Hashtag LoL,1,New Delhi,Safdarjung,77.19869513,28.56608797,"Cafe, North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,1000-2000,4.2,Green,Very Good,49,India
6845,18237319,Dirty Apron,1,New Delhi,Safdarjung,77.19692755,28.55968176,"European, Asian",2000,Indian Rupees(Rs.),Yes,Yes,>2000,4.3,Green,Very Good,96,India
6846,17953911,Hornbill,1,New Delhi,Safdarjung,77.19302326,28.56098659,Naga,400,Indian Rupees(Rs.),No,No,0-500,4.0,Green,Very Good,149,India
6847,18456770,Napoli Pizza,1,New Delhi,Safdarjung,77.198835,28.560712,Pizza,800,Indian Rupees(Rs.),No,Yes,500-1000,4.0,Green,Very Good,41,India
6848,1777,Rajinder Da Dhaba,1,New Delhi,Safdarjung,77.1992414,28.5654017,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),No,No,500-1000,4.3,Green,Very Good,3530,India
6849,18138443,The Piano Man Jazz Club,1,New Delhi,Safdarjung,77.19702881,28.55952304,"Mexican, American",1800,Indian Rupees(Rs.),Yes,Yes,1000-2000,4.2,Green,Very Good,420,India
6850,313269,Tossin Pizza,1,New Delhi,Safdarjung,77.19572827,28.55933546,"Pizza, Italian",900,Indian Rupees(Rs.),Yes,Yes,500-1000,4.1,Green,Very Good,647,India
6851,18428536,Big Belly Burger,1,New Delhi,Sainik Farms,77.201128,28.509106,Fast Food,200,Indian Rupees(Rs.),No,Yes,0-500,2.7,Orange,Average,6,India
6852,300231,Bikaner Choice,1,New Delhi,Sainik Farms,77.2051326,28.5144262,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,0-500,2.8,Orange,Average,14,India
6853,300236,Bikaner Misthan,1,New Delhi,Sainik Farms,77.2030121,28.5203762,"Mithai, Street Food, North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,0-500,2.7,Orange,Average,16,India
6854,18303837,Da Yummy Pizza,1,New Delhi,Sainik Farms,77.20037151,28.50820299,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,500-1000,2.7,Orange,Average,4,India
6855,312827,Food Nursary,1,New Delhi,Sainik Farms,77.19863344,28.50401631,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,Yes,0-500,2.8,Orange,Average,5,India
6856,302326,Puja Sandwich House,1,New Delhi,Sainik Farms,77.20018056,28.50790278,Fast Food,300,Indian Rupees(Rs.),No,No,0-500,2.7,Orange,Average,16,India
6857,300235,PVR Bhojanalay,1,New Delhi,Sainik Farms,77.2000801,28.507634,"Street Food, North Indian",100,Indian Rupees(Rs.),No,No,0-500,2.7,Orange,Average,17,India
6858,309192,The Bake Studio,1,New Delhi,Sainik Farms,77.2017569,28.5098832,"Bakery, Desserts",450,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,12,India
6859,2201,The Blue Tandoor,1,New Delhi,Sainik Farms,77.2142696,28.5180547,"North Indian, Mughlai",1000,Indian Rupees(Rs.),No,No,1000-2000,2.9,Orange,Average,13,India
6860,18355141,Abdullah Biryani Centre,1,New Delhi,Sainik Farms,77.1987595,28.50556136,Biryani,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6861,18408037,Allishan Family Restaurant,1,New Delhi,Sainik Farms,77.2008084,28.5086514,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6862,18489533,Bhawani Restaurant,1,New Delhi,Sainik Farms,77.2058841,28.51673,"North Indian, Mughlai, Chinese",350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6863,18471278,BonJuz,1,New Delhi,Sainik Farms,0.0,0.0,"Healthy Food, Juices",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6864,18440160,Chawla Chik Inn,1,New Delhi,Sainik Farms,77.214375,28.507952,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,500-1000,0.0,White,Not rated,0,India
6865,18354987,Foodies,1,New Delhi,Sainik Farms,77.20467545,28.51453131,North Indian,350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6866,302314,G+,1,New Delhi,Sainik Farms,77.20021944,28.50756389,Mithai,150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,3,India
6867,18355145,Janta Canteen,1,New Delhi,Sainik Farms,77.19703753,28.50085983,North Indian,150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6868,18355137,Kalka's Food Centre,1,New Delhi,Sainik Farms,77.2062486,28.5183803,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6869,18489523,Le Village Pastry Shop,1,New Delhi,Sainik Farms,77.206069,28.5172873,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6870,18408066,Meatwale.com,1,New Delhi,Sainik Farms,77.201667,28.5099643,"Raw Meats, North Indian",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6871,18312586,Mohit Bakery,1,New Delhi,Sainik Farms,77.2060692,28.5166527,"Bakery, Fast Food",150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6872,18492960,Mouthmatics ,1,New Delhi,Sainik Farms,0.0,0.0,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6873,302311,Pastry Place,1,New Delhi,Sainik Farms,77.200568,28.5082777,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
6874,18469965,Pho King Awesome,1,New Delhi,Sainik Farms,77.22319,28.535749,Asian,850,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,1,India
6875,18488864,PIE,1,New Delhi,Sainik Farms,77.20335054,28.51465649,"Desserts, Ice Cream, Pizza",250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6876,18470757,Rasoi - The Indian Zaika,1,New Delhi,Sainik Farms,77.2046316,28.5144607,North Indian,350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6877,18355143,Shree Balaji Bhojnalaya,1,New Delhi,Sainik Farms,77.19673578,28.50050685,North Indian,100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6878,18465571,Smoke Trailer Grill,1,New Delhi,Sainik Farms,77.22338664,28.51195551,American,400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6879,302318,Sonu Sweets,1,New Delhi,Sainik Farms,77.1988564,28.50556607,"Mithai, Chinese",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
6880,18303708,Spice Treat,1,New Delhi,Sainik Farms,77.19935864,28.51725461,Chinese,250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6881,18355147,Star Restaurant,1,New Delhi,Sainik Farms,77.19856001,28.51784764,North Indian,100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6882,311821,The Twisted Bakery,1,New Delhi,Sainik Farms,0.0,0.0,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6883,18414500,Tiffino Mania,1,New Delhi,Sainik Farms,0.0,0.0,"North Indian, Chinese, South Indian",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6884,18419682,Yaadgaar,1,New Delhi,Sainik Farms,0.0,0.0,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6885,18203159,Pandit Ji Ki Apni Rasoi,1,New Delhi,Sainik Farms,77.205485,28.5152144,North Indian,300,Indian Rupees(Rs.),No,Yes,0-500,2.4,Red,Poor,4,India
6886,309152,Alam Muradabadi Chicken Biryani,1,New Delhi,Saket,77.2011051,28.5089203,"North Indian, Biryani",250,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,5,India
6887,309113,Boheme Bar & Grill,1,New Delhi,Saket,77.2192738,28.5276895,"North Indian, Chinese, Italian",1300,Indian Rupees(Rs.),Yes,Yes,1000-2000,3.3,Orange,Average,118,India
6888,18398598,Budapest Kitchen & Bar,1,New Delhi,Saket,77.19878934,28.5130132,"Finger Food, North Indian, Continental, Chinese, Italian",1500,Indian Rupees(Rs.),Yes,No,1000-2000,3.0,Orange,Average,4,India
6889,18303720,Dark House,1,New Delhi,Saket,77.1989393,28.5182007,"Chinese, Italian, Fast Food",400,Indian Rupees(Rs.),No,Yes,0-500,2.8,Orange,Average,24,India
6890,18303716,Henry's Cafe,1,New Delhi,Saket,77.20559042,28.51536946,"Pizza, North Indian, Continental",700,Indian Rupees(Rs.),No,Yes,500-1000,3.4,Orange,Average,42,India
6891,300221,Kathi Zone,1,New Delhi,Saket,77.1982405,28.51755481,Fast Food,200,Indian Rupees(Rs.),No,No,0-500,3.3,Orange,Average,20,India
6892,18203177,Kehar Cafe & Restaurant,1,New Delhi,Saket,77.2004093,28.5194377,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,500-1000,2.8,Orange,Average,16,India
6893,308992,Kumaon Dhaba & Service,1,New Delhi,Saket,77.20637999,28.51901777,North Indian,100,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,8,India
6894,18368005,Let'z Eat,1,New Delhi,Saket,77.202174,28.510419,"North Indian, Mughlai, Chinese, Fast Food",600,Indian Rupees(Rs.),No,Yes,500-1000,2.7,Orange,Average,11,India
6895,311517,Lite Eat Cafe,1,New Delhi,Saket,77.1982187,28.51748381,Fast Food,300,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,4,India
6896,18282049,Malabar Dosa Hut,1,New Delhi,Saket,77.20556729,28.51544458,South Indian,150,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,15,India
6897,308166,New Red Onion,1,New Delhi,Saket,77.20329646,28.5201761,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,500-1000,2.5,Orange,Average,20,India
6898,256,Pizza Hut,1,New Delhi,Saket,77.2076072,28.5233603,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,1000-2000,3.1,Orange,Average,237,India
6899,18348790,The Tiffin Hut,1,New Delhi,Saket,77.19903778,28.51688047,North Indian,300,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,10,India
6900,309874,The Upper Crust,1,New Delhi,Saket,77.21234288,28.51914091,"Pizza, Fast Food",550,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,15,India
6901,7131,Touch of Punjab,1,New Delhi,Saket,77.2046959,28.51435543,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,500-1000,2.9,Orange,Average,33,India
6902,312032,Tulicakes,1,New Delhi,Saket,77.20787968,28.52252897,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,0-500,3.4,Orange,Average,31,India
6903,311370,Wanchai By Kylin,1,New Delhi,Saket,77.21950404,28.52875186,"Asian, Chinese",700,Indian Rupees(Rs.),No,No,500-1000,3.2,Orange,Average,121,India
6904,18233797,Wow! India,1,New Delhi,Saket,77.2031077,28.51467478,"North Indian, Chinese",300,Indian Rupees(Rs.),No,Yes,0-500,2.7,Orange,Average,4,India
6905,313311,All About Food,1,New Delhi,Saket,77.213402,28.524625,"Chinese, Asian, Mediterranean, Continental",750,Indian Rupees(Rs.),No,Yes,500-1000,3.9,Yellow,Good,305,India
6906,3797,Costa Coffee,1,New Delhi,Saket,77.2168935,28.5280456,Cafe,600,Indian Rupees(Rs.),No,No,500-1000,3.7,Yellow,Good,118,India
6907,309893,Hey' Sugar Delhi,1,New Delhi,Saket,77.20448703,28.52228093,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,500-1000,3.7,Yellow,Good,60,India
6908,4889,India Grill - Hilton Garden Inn,1,New Delhi,Saket,77.2172977,28.5280393,"Continental, Italian, North Indian",3000,Indian Rupees(Rs.),Yes,No,>2000,3.6,Yellow,Good,184,India
6909,18373071,Jugmug Thela,1,New Delhi,Saket,77.199805,28.517316,Beverages,200,Indian Rupees(Rs.),No,No,0-500,3.8,Yellow,Good,25,India
6910,18238757,Mucchad Di Chai,1,New Delhi,Saket,77.2028171,28.5203778,"Fast Food, Beverages",200,Indian Rupees(Rs.),No,No,0-500,3.7,Yellow,Good,36,India
6911,311326,SS ONN THE GO,1,New Delhi,Saket,77.2196556,28.5291378,Street Food,500,Indian Rupees(Rs.),No,No,500-1000,3.6,Yellow,Good,66,India
6912,18255154,The Junkyard Cafe,1,New Delhi,Saket,77.21971795,28.52823136,"North Indian, Mediterranean, Asian",1500,Indian Rupees(Rs.),Yes,No,1000-2000,3.8,Yellow,Good,220,India
6913,18465802,Aradhya Restaurant,1,New Delhi,Saket,77.19819423,28.51751975,"Chinese, North Indian",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6914,18303815,Nanu Ki Rasoi,1,New Delhi,Saket,77.19907064,28.50600419,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,3,India
6915,18409190,PSR Foods,1,New Delhi,Saket,77.19821937,28.51756924,"North Indian, Street Food",100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6916,18463563,Rasoi - The Indian Zaika,1,New Delhi,Saket,77.20963016,28.50644908,North Indian,400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
6917,311174,The Pizza Corner,1,New Delhi,Saket,77.20538288,28.51470631,"Fast Food, Pizza",600,Indian Rupees(Rs.),No,Yes,500-1000,2.1,Red,Poor,39,India
6918,4726,Wah Ji Wah,1,New Delhi,Saket,77.2064665,28.52493186,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,0-500,2.1,Red,Poor,112,India
6919,18217023,Blue Tokai Coffee Roasters,1,New Delhi,Saket,77.200089,28.5173033,Cafe,350,Indian Rupees(Rs.),No,Yes,0-500,4.4,Green,Very Good,269,India
6920,18279172,Ice Pan Creamery,1,New Delhi,Saket,77.21681479,28.52780217,"Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,0-500,4.2,Green,Very Good,92,India
6921,8621,Rose Cafe,1,New Delhi,Saket,77.1982094,28.5178209,"Cafe, Italian, Lebanese, Continental, Mediterranean",1000,Indian Rupees(Rs.),No,No,1000-2000,4.1,Green,Very Good,1653,India
6922,18463567,Nueva,1,New Delhi,"Sangam Courtyard, RK Puram",77.1720619,28.571902,South American,2500,Indian Rupees(Rs.),Yes,No,>2000,3.3,Orange,Average,14,India
6923,18124378,Cafe Diva,1,New Delhi,"Sangam Courtyard, RK Puram",77.1720619,28.5722604,"European, Italian",2000,Indian Rupees(Rs.),Yes,No,>2000,3.8,Yellow,Good,109,India
6924,313061,Starbucks,1,New Delhi,"Sangam Courtyard, RK Puram",77.1738591,28.5724323,Cafe,700,Indian Rupees(Rs.),No,No,500-1000,3.7,Yellow,Good,74,India
6925,18126111,Cafe Delhi Heights,1,New Delhi,"Sangam Courtyard, RK Puram",77.1734996,28.571681,"Continental, American, Italian, Seafood, North Indian, Cafe",2000,Indian Rupees(Rs.),Yes,No,>2000,4.0,Green,Very Good,304,India
6926,18053052,Delhi Club House,1,New Delhi,"Sangam Courtyard, RK Puram",77.1738591,28.5724323,"North Indian, Continental, Asian",1700,Indian Rupees(Rs.),No,No,1000-2000,4.1,Green,Very Good,416,India
6927,18034053,The Fatty Bao,1,New Delhi,"Sangam Courtyard, RK Puram",77.1734996,28.571681,"Asian, Sushi",1800,Indian Rupees(Rs.),Yes,No,1000-2000,4.1,Green,Very Good,695,India
6928,18144458,Ziu,1,New Delhi,"Sangam Courtyard, RK Puram",77.1738591,28.5724323,Thai,1500,Indian Rupees(Rs.),No,No,1000-2000,4.1,Green,Very Good,259,India
6929,306801,Al-Arabi Restaurant,1,New Delhi,Sarita Vihar,77.300312,28.53354,"Arabian, North Indian",600,Indian Rupees(Rs.),No,No,500-1000,2.9,Orange,Average,7,India
6930,7815,Bikaner Sweets,1,New Delhi,Sarita Vihar,77.2919183,28.5353106,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,9,India
6931,1461,Chawla's_,1,New Delhi,Sarita Vihar,77.2868798,28.5336131,North Indian,500,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,19,India
6932,18339800,DELI2NITE,1,New Delhi,Sarita Vihar,77.2970357,28.5325576,"North Indian, Fast Food, Chinese",700,Indian Rupees(Rs.),No,Yes,500-1000,2.6,Orange,Average,15,India
6933,309728,Green Chick Chop,1,New Delhi,Sarita Vihar,77.2918036,28.5351351,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,0-500,3.3,Orange,Average,14,India
6934,308536,Laziz Fast Food & Laziz Khana,1,New Delhi,Sarita Vihar,77.2909739,28.5352265,"North Indian, Chinese",350,Indian Rupees(Rs.),No,No,0-500,2.8,Orange,Average,7,India
6935,18357533,New Zaika Kathi Rolls,1,New Delhi,Sarita Vihar,77.2917987,28.5351255,Fast Food,300,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,8,India
6936,18424619,Sardar Ji Chaap & Rolls,1,New Delhi,Sarita Vihar,77.2910441,28.5349496,Fast Food,200,Indian Rupees(Rs.),No,No,0-500,3.2,Orange,Average,7,India
6937,7824,Shri Bala Ji,1,New Delhi,Sarita Vihar,77.2983439,28.5381337,North Indian,150,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,14,India
6938,18219530,The Kitchen Exotica,1,New Delhi,Sarita Vihar,77.2821107,28.5400233,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,9,India
6939,303057,Wake And Bake,1,New Delhi,Sarita Vihar,77.297525,28.5318684,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,500-1000,3.2,Orange,Average,16,India
6940,307409,Neha's Biscotte,1,New Delhi,Sarita Vihar,77.2868353,28.5336327,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,0-500,3.5,Yellow,Good,40,India
6941,7803,Bikaner Sweets,1,New Delhi,Sarita Vihar,77.2985617,28.5380821,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6942,18472439,Biryani Bot,1,New Delhi,Sarita Vihar,0.0,0.0,Biryani,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,3,India
6943,18424883,Brij Ki Rasoi,1,New Delhi,Sarita Vihar,77.2998315,28.5335902,"North Indian, South Indian, Mughlai",250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6944,18357939,Devika Restaurant,1,New Delhi,Sarita Vihar,77.2985607,28.5378528,South Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6945,18357941,Facebook Fast Food,1,New Delhi,Sarita Vihar,77.2991003,28.5335599,"North Indian, Mughlai, Chinese",750,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,0,India
6946,310198,Jo's Peace of Cake,1,New Delhi,Sarita Vihar,77.2961381,28.5375838,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6947,18390309,Kaka's Tiffin Service,1,New Delhi,Sarita Vihar,77.2963255,28.5374192,North Indian,150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6948,18364414,MK Tiffin Service,1,New Delhi,Sarita Vihar,77.2853594,28.5388021,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6949,7905,Moni Bakers,1,New Delhi,Sarita Vihar,77.2972152,28.5325746,Bakery,150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
6950,18357819,Nutri Lunch,1,New Delhi,Sarita Vihar,77.2921201,28.532939,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6951,7818,Om Aggarwal Sweets,1,New Delhi,Sarita Vihar,77.2985251,28.5384507,Mithai,100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
6952,18357948,Sansar Hotel,1,New Delhi,Sarita Vihar,77.2976641,28.532348,North Indian,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
6953,18357943,Shama Muradabadi Chicken Biryani,1,New Delhi,Sarita Vihar,77.2990585,28.5334587,Mughlai,400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
